system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,Mata_Atlantica,OGC_0,OGC_0_53,OGC_1_03,OGC_1_57,OGC_2_10,OGC_2_60,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,ano,antropico,bdod,black_soil_prob,cagb,campoAlagado-areaPantanosa,cbgb,cdw,cec,cfvo,clayminerals,clitter,convergence,cti,ctotal,dataset_id,eastness,elevation,estoque,formacaoCampestre,formacaoFlorestal,formacaoSavanica,lavouras,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_with_dry_summer,lv2_with_dry_winter,lv2_without_dry_season,lv3_with_hot_summer,lv3_with_temperate_summer,mapbiomas_clay_v003,mapbiomas_sand_v003,mapbiomas_silt_v003,mb_evi2_median,mb_evi2_median_dry,mb_evi2_median_wet,mb_ndvi_median,mb_ndvi_median_dry,mb_ndvi_median_wet,mb_savi_median,mb_savi_median_dry,mb_savi_median_wet,mosaicoDeUsos,natural,nitrogen,northness,outrasFormacoesFlorestais,oxides,pastagem,pcurv,phh2o,restingas,roughness,silvicultura,slope,soc,spi,year,.geo
18_000000000000000019ad_0,1,1,0,0,0,0,0,57,0,0,0,0,1,0,0,0,0,0,1.8666543,29.663412,48.391468,55.116623,46.49085,26.449644,0,0,7,0,0,1,2,1976,0,120,26,47.47,0,158.5498,1.405112,91,66,30,3.335828,-30,-13,210.76074,ctb0667-A-E-1,0,31,2828,0,20,0,0,0,1,1,0,0,0,0,0,0,14.432259978011649,77.42015720205673,8.147582819931618,14220,13924,14188,17496,16215,17925,14271,13967,14252,0,20,12,-1,0,129,0,4,43,0,7,0,2,164,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.11662833055949,-1.8666542446361625]}"
18_000000000000000019ae_0,1,1,0,0,0,0,0,44,0,0,0,0,1,0,0,0,0,0,1.5332894,29.62258,48.637917,55.600098,47.07669,26.98269,0,0,9,0,0,1,3,1976,0,118,4,143.82,0,44.5842,13.51908,91,46,26,5.77116,36,3,207.69444,ctb0667-A-E-10,1,130,2570,0,20,0,0,0,1,1,0,0,0,0,0,0,21.775150532639795,65.13320065011196,13.091648817248252,14964,14453,14826,18129,16337,18222,14915,14420,14804,0,20,12,-2,0,130,0,-2,44,0,9,0,3,140,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.600101616472614,-1.5332894426994077]}"
18_000000000000000019af_0,1,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,1.8000891,29.444925,48.085022,54.799965,46.252174,26.34575,0,0,12,0,0,1,2,1976,0,124,5,55.8736,0,113.98,0.2,116,83,37,3.0,-51,0,173.0536,ctb0667-A-E-100,0,43,2446,0,20,0,0,0,1,1,0,0,0,0,0,0,14.484644107164163,58.088523946612604,27.42683194622324,0,0,0,0,0,0,0,0,0,0,20,12,-1,0,146,0,0,48,0,4,0,1,140,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.79997219290736,-1.8000890820829056]}"
18_000000000000000019b3_0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,1.8000891,29.31762,47.86976,54.549873,46.03691,26.218445,0,0,8,0,0,4,5,1976,0,123,7,55.8736,0,113.98,0.2,107,109,35,3.0,7,-5,173.0536,ctb0667-A-E-104,-3,26,4142,0,20,0,0,0,1,1,0,0,0,0,0,0,39.91374718807661,18.74112685527193,41.34512595665145,0,0,0,0,0,0,0,0,0,0,20,14,1,0,144,0,0,47,0,9,0,3,171,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.54988121780848,-1.8000890820829056]}"
18_000000000000000019b7_0,1,1,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1.8332369,29.821356,48.690163,55.483402,46.823563,26.665113,0,0,69,0,0,0,1,1976,0,121,12,68.62,0,21.2722,6.45028,91,65,29,2.75356,-10,95,99.09604,ctb0667-A-E-108,0,27,1817,0,0,0,0,0,1,1,0,0,0,0,0,0,7.57278165111841,89.40677775211465,3.020440596766951,15119,14109,15111,17988,17809,18046,15034,14185,15030,0,20,14,0,20,130,0,0,45,0,3,0,0,172,76,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.48341046106549,-1.833236916066916]}"
18_000000000000000019b9_0,1,1,0,0,0,1,0,29,0,0,0,0,0,0,0,0,2,0,1.6499805,29.27333,47.936935,54.716694,46.25691,26.432566,0,0,7,0,0,7,1,1976,0,119,9,55.8736,0,113.98,0.2,104,51,26,3.0,5,-6,173.0536,ctb0667-A-E-11,-4,100,2878,0,20,0,0,0,1,1,0,0,0,0,0,0,20.25020578967194,60.589855639105124,19.15993857122292,0,0,0,0,0,0,0,0,0,0,20,14,-4,0,123,0,-1,54,0,16,0,6,173,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.71669836606948,-1.6499805981065325]}"
18_000000000000000019bc_0,1,0,0,0,0,0,0,15,0,0,0,0,1,0,0,1,0,0,1.8000891,29.792824,48.673286,55.483402,46.840435,26.693645,0,0,45,0,0,2,4,1976,0,124,12,128.2769,0,39.77,12.06,73,49,43,5.15,27,-8,185.25691,ctb0667-A-E-113,6,54,2248,0,20,0,0,0,1,1,0,0,0,0,0,0,6.991580681626928,91.38219319283223,1.6262261255408417,14678,14304,15450,17559,16685,17880,14657,14309,15292,0,20,12,0,0,173,0,0,47,0,15,0,6,149,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.48341046106549,-1.8000890820829056]}"
18_000000000000000019c2_0,1,1,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,1.5165808,29.642082,48.686707,55.66666,47.14249,27.030956,0,0,18,0,0,0,0,1976,0,121,4,139.27124,0,43.17,13.09,93,51,24,5.59,45,0,201.12123,ctb0667-A-E-119,-3,109,1259,0,20,0,0,0,1,1,0,0,0,0,0,0,8.994748454638257,81.0543050138274,9.950946531534347,15044,15044,15333,17936,17771,18313,14965,14965,15219,0,20,16,9,0,126,0,-4,55,0,29,0,10,171,1,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.666666779025874,-1.5165807784147844]}"
18_000000000000000019c3_0,1,1,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,7.6165905,34.332626,50.844967,54.566563,43.090427,21.220425,0,0,3,0,0,13,1,1976,0,119,4,86.95,0,8.695,7.04295,122,19,22,5.0209,-19,-29,107.70885,ctb0667-A-E-12,-2,340,6099,0,20,0,0,0,1,1,0,0,0,0,0,0,25.935873586350596,51.41709614359101,22.647030270058405,15401,15614,15396,18639,18047,18715,15285,15427,15284,0,20,14,13,0,115,0,10,46,0,49,0,15,185,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.56658988209311,-7.616590715228396]}"
18_000000000000000019c7_0,1,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,2,0,1.6332719,29.284328,47.971344,54.76655,46.308327,26.472326,0,0,22,0,0,13,0,1976,0,122,12,100.4108,0,22.09,11.05,103,59,23,16.31,12,6,149.8608,ctb0667-A-E-123,-1,77,4366,0,20,0,0,0,1,1,0,0,0,0,0,0,8.69879345960928,84.35446709418787,6.946739446202861,0,0,0,0,0,0,0,0,0,0,20,16,0,0,122,0,-1,53,0,6,0,1,174,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.76655486433812,-1.6332719338219093]}"
18_000000000000000019ca_0,1,0,0,0,0,1,0,11,0,0,0,0,0,0,0,1,2,0,1.6001241,29.306692,48.040527,54.86653,46.411263,26.551752,0,0,6,0,0,26,1,1976,0,120,10,26.32,0,53.6928,0.09212,110,70,34,1.414224,21,-12,81.51914,ctb0667-A-E-126,-3,56,5226,0,20,0,0,0,1,1,0,0,0,0,0,0,33.909824857459334,40.65468355131012,25.43549159123054,0,0,0,0,0,0,0,0,0,0,20,15,0,0,146,0,-5,50,0,12,0,3,159,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.866537355460615,-1.600124099837899]}"
18_000000000000000019cc_0,1,0,0,0,0,1,0,16,0,0,0,0,0,0,0,1,3,0,1.7001066,29.172297,47.718655,54.433453,45.9876,26.245241,0,0,7,0,0,31,1,1976,0,123,13,100.4108,0,22.09,11.05,94,88,39,16.31,2,-6,149.8608,ctb0667-A-E-128,1,52,4758,0,20,0,0,0,1,1,0,0,0,0,0,0,29.014352444911996,45.30278227729284,25.68286527779516,0,0,0,0,0,0,0,0,0,0,20,15,0,0,144,0,1,60,0,5,0,2,185,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.43345955698659,-1.7001065909604023]}"
18_000000000000000019ce_0,1,0,0,0,0,1,0,35,0,0,0,0,0,0,0,0,2,0,1.6001241,29.111616,47.710674,54.48331,46.081406,26.35668,0,0,2,0,0,17,1,1976,0,122,12,54.99,0,12.0978,6.0489,96,55,34,8.93412,-6,-2,82.07082,ctb0667-A-E-13,2,95,5247,0,20,0,0,0,1,1,0,0,0,0,0,0,17.79588622738107,69.65145604436725,12.552657728251681,0,0,0,0,0,0,0,0,0,0,20,19,0,0,136,0,-3,61,0,8,0,2,184,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.48331605525523,-1.600124099837899]}"
18_000000000000000019d0_0,1,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,1.6499805,29.264826,47.922554,54.699986,46.242527,26.42406,0,0,4,0,0,37,0,1976,0,121,9,55.8736,0,113.98,0.2,114,74,26,3.0,10,-3,173.0536,ctb0667-A-E-131,4,130,2437,0,20,0,0,0,1,1,0,0,0,0,0,0,28.305015812328026,38.612280522332135,33.082703665339835,0,0,0,0,0,0,0,0,0,0,20,15,-7,0,125,0,1,56,0,23,0,9,175,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.69998970178486,-1.6499805981065325]}"
18_000000000000000019d1_0,1,1,0,0,0,1,0,31,0,0,0,0,0,0,0,0,2,0,1.6001241,29.255796,47.954468,54.76655,46.325203,26.500858,0,0,3,0,0,15,0,1976,0,119,7,78.49,0,17.2678,8.6339,106,79,23,12.75212,19,-27,117.14382,ctb0667-A-E-14,6,100,4924,0,20,0,0,0,1,1,0,0,0,0,0,0,32.69491391110009,45.131626890252036,22.173459198647876,0,0,0,0,0,0,0,0,0,0,20,17,29,0,118,0,-2,57,0,77,0,32,166,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.76655486433812,-1.600124099837899]}"
18_000000000000000019d2_0,1,1,0,0,0,1,0,40,0,0,0,0,0,0,0,0,2,0,1.7666718,29.271982,47.824215,54.516727,46.02539,26.230335,0,0,8,0,0,3,2,1976,0,120,6,77.08,0,16.9576,8.4788,94,137,26,12.52304,-42,-11,115.03944,ctb0667-A-E-15,0,42,4392,0,20,0,0,0,1,1,0,0,0,0,0,0,26.438707228001068,51.41789473850955,22.143398033489376,0,0,0,0,0,0,0,0,0,0,20,14,-2,0,119,0,1,56,0,7,0,2,172,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.51673338382447,-1.7666717535136591]}"
18_000000000000000019d3_0,1,0,0,0,0,1,0,35,0,0,0,0,0,0,0,0,1,0,1.7165458,29.20332,47.755554,54.466602,46.007763,26.247965,0,0,8,0,0,9,1,1976,0,123,8,55.8736,0,113.98,0.2,99,137,35,3.0,28,1,173.0536,ctb0667-A-E-16,0,38,2520,0,20,0,0,0,1,1,0,0,0,0,0,0,26.37582143615802,50.35398313420728,23.270195429634693,0,0,0,0,0,0,0,0,0,0,20,15,2,0,147,0,0,59,0,7,0,2,163,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.46660739097061,-1.7165457606597894]}"
18_000000000000000019d4_0,1,1,0,0,0,1,0,32,0,0,0,0,0,0,0,0,3,0,1.7001066,29.240065,47.833244,54.566586,46.10219,26.31301,0,0,8,0,0,12,1,1976,0,119,8,48.88,0,10.7536,5.3768,88,60,26,7.94144,22,7,72.95184,ctb0667-A-E-17,-2,75,3999,0,20,0,0,0,1,1,0,0,0,0,0,0,25.742151285576377,52.78959612052977,21.468252593893855,0,0,0,0,0,0,0,0,0,0,20,15,-3,0,125,0,0,53,0,11,0,4,158,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.56658988209311,-1.7001065909604023]}"
18_000000000000000019d5_0,1,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,1.6001241,29.315197,48.05491,54.88324,46.425644,26.560259,0,0,5,0,0,7,0,1976,0,120,8,55.8736,0,113.98,0.2,116,92,37,3.0,-5,-14,173.0536,ctb0667-A-E-19,-3,41,3770,0,20,0,0,0,1,1,0,0,0,0,0,0,35.17432026564588,43.65683818901591,21.168841545338204,0,0,0,0,0,0,0,0,0,0,20,15,0,0,146,0,1,54,0,9,0,3,160,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.88324601974524,-1.600124099837899]}"
18_000000000000000019d7_0,1,1,0,0,0,0,0,27,0,0,0,1,0,0,0,0,0,0,4.7332683,31.825453,49.33433,54.516716,44.51526,23.676851,0,0,3,0,0,1,1,1976,0,120,4,88.83,0,8.883,7.19523,101,49,25,5.12946,16,-7,110.03769,ctb0667-A-E-20,1,192,3365,0,20,0,0,0,1,0,0,0,0,1,0,0,33.66359183424833,50.9265871271871,15.409821038564568,14703,14703,14703,18639,18639,18639,14715,14715,14715,0,20,13,0,0,114,0,0,43,0,3,0,1,172,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.51673338382447,-4.733268147789968]}"
18_000000000000000019da_0,1,1,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,1.6165633,29.312473,48.034748,54.850094,46.388744,26.529234,0,0,2,0,0,3,0,1976,0,119,6,55.8736,0,113.98,0.2,118,117,24,3.0,-26,-6,173.0536,ctb0667-A-E-23,0,54,4219,0,20,0,0,0,1,1,0,0,0,0,0,0,36.033993387980324,37.67159004435638,26.294416567663305,0,0,0,0,0,0,0,0,0,0,20,15,-1,0,122,0,3,55,0,6,0,2,163,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.850098185761226,-1.616563269537286]}"
18_000000000000000019db_0,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,0,1.5499982,29.365475,48.187363,55.066765,46.609127,26.696825,0,0,7,0,0,4,2,1976,0,123,8,133.9218,0,13.39,10.85,94,79,35,7.73,37,27,165.8918,ctb0667-A-E-24,0,36,5910,0,20,0,0,0,1,1,0,0,0,0,0,0,32.78184866060391,40.599077475270846,26.619073864125255,15023,14562,15454,17556,17270,18203,14939,14550,15308,0,20,16,0,0,160,0,-1,52,0,4,0,1,161,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.066771832290854,-1.549998106984031]}"
18_000000000000000019dd_0,1,0,0,0,0,1,0,14,0,0,0,0,0,0,0,2,2,0,1.749963,29.206703,47.729652,54.416744,45.947838,26.193823,0,0,5,0,0,5,2,1976,0,124,8,100.4108,0,22.09,11.05,87,140,38,16.31,-28,-10,149.8608,ctb0667-A-E-26,-2,32,3064,0,20,0,0,0,1,1,0,0,0,0,0,0,37.14389375935892,28.917467252001178,33.9386389886399,0,0,0,0,0,0,0,0,0,0,20,16,-2,0,142,0,0,54,0,8,0,3,180,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-54.41675089270197,-1.7499630892290359]}"
18_000000000000000019de_0,1,1,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,1.4834329,29.571161,48.598156,55.58339,47.08769,27.0171,0,0,8,0,0,1,1,1976,0,120,4,125.96,0,39.0476,11.84024,90,60,25,5.05448,12,-2,181.90231,ctb0667-A-E-27,0,72,3778,0,20,0,0,0,1,1,0,0,0,0,0,0,27.326878359572614,44.1421437047058,28.530977935721573,14705,13785,14891,18100,17556,18168,14699,13872,14855,0,20,14,2,0,123,0,0,45,0,11,0,2,139,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.58339295218799,-1.4834329444307741]}"
18_000000000000000019e5_0,1,1,0,0,0,0,0,8,0,0,0,1,0,0,0,0,2,0,1.5834154,29.470512,48.333347,55.216606,46.72109,26.744335,0,0,3,0,0,1,2,1976,0,119,7,78.49,0,7.849,6.35769,103,58,28,4.53238,-8,90,97.22907,ctb0667-A-E-33,0,28,276,0,0,0,0,0,1,1,0,0,0,0,0,0,16.106800186980355,53.347768227014356,30.54543158600529,14512,13985,14543,17670,16837,17979,14532,14035,14560,0,20,14,0,20,130,0,-1,44,0,2,0,0,141,61,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.216610821681996,-1.5834154355532757]}"
18_000000000000000019e6_0,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,1.5165808,29.3197,48.14159,55.033348,46.597374,26.708578,0,0,4,0,0,3,0,1976,0,125,6,106.548996,0,10.65,8.63,105,52,38,6.15,-16,-18,131.979,ctb0667-A-E-34,0,103,2235,0,20,0,0,0,1,1,0,0,0,0,0,0,30.339348401300413,52.06513479160978,17.59551680708981,14418,13754,14506,17983,17409,18216,14435,13849,14533,0,20,15,-7,0,158,0,3,50,0,16,0,7,148,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.03335450372161,-1.5165807784147844]}"
18_000000000000000019e7_0,1,1,0,0,0,0,0,8,0,0,0,1,0,0,0,0,1,0,1.6001241,29.39161,48.184116,55.033348,46.554848,26.63667,0,0,4,0,0,3,3,1976,0,121,8,106.548996,0,10.65,8.63,92,76,28,6.15,-30,-4,131.979,ctb0667-A-E-35,0,41,3142,0,20,0,0,0,1,1,0,0,0,0,0,0,29.658327415775144,48.75445444026808,21.587218143956783,14244,13603,14434,17744,17403,18314,14305,13722,14478,0,20,15,0,0,131,0,1,44,0,3,0,0,145,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.03335450372161,-1.600124099837899]}"
18_000000000000000019eb_0,1,1,0,0,0,0,0,8,0,0,0,1,0,0,0,0,1,0,1.5165808,29.50627,48.45706,55.39986,46.912846,26.895147,0,0,4,0,0,4,0,1976,0,122,5,46.06,0,4.606,3.73086,89,62,28,2.65972,-13,-16,57.05658,ctb0667-A-E-39,-3,82,3149,0,20,0,0,0,1,1,0,0,0,0,0,0,30.88116749408117,25.25466174907578,43.864170756843045,14562,14228,14739,17932,17647,18242,14571,14280,14732,0,20,16,1,0,131,0,7,41,0,14,0,3,144,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.399867139642375,-1.5165807784147844]}"
18_000000000000000019ec_0,1,1,0,0,0,0,0,48,0,0,0,0,1,0,0,1,0,0,1.5499982,29.832037,48.976276,55.98332,47.398037,27.163383,0,0,10,0,0,1,2,1976,0,118,29,70.5,0,21.855,6.627,102,73,24,2.829,-38,-11,101.811,ctb0667-A-E-4,0,28,5564,0,20,0,0,0,1,1,0,0,0,0,0,0,60.65751459990027,25.737348543026318,13.605136857073418,14975,14844,15186,18128,17728,18550,14895,14799,15109,0,20,16,-2,0,120,0,0,40,0,7,0,2,185,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.983322916678006,-1.549998106984031]}"
18_000000000000000019f0_0,1,1,0,0,0,0,0,13,0,0,0,0,1,0,0,1,0,0,1.4667243,29.276787,48.11621,55.033348,46.622753,26.751492,0,0,4,0,0,2,3,1976,0,124,5,125.96,0,39.0476,11.84024,94,63,28,5.05448,6,-20,181.90231,ctb0667-A-E-47,4,86,2828,0,20,0,0,0,1,1,0,0,0,0,0,0,20.96105932759334,48.26124410614392,30.777696566262758,14176,14092,13547,17954,17792,18887,14246,14170,13710,0,20,14,11,0,128,0,-4,44,0,35,0,12,146,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.03335450372161,-1.4667242801461509]}"
18_000000000000000019f2_0,1,1,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1.6833979,29.675373,48.585125,55.449986,46.871075,26.777075,0,0,9,0,0,2,0,1976,0,121,6,87.89,0,27.2459,8.26166,98,82,27,3.52682,-26,-17,126.92438,ctb0667-A-E-49,2,56,2949,0,20,0,0,0,1,1,0,0,0,0,0,0,14.400671402635043,76.77953161716403,8.81979698020093,14604,14861,15321,17733,17690,18711,14600,14813,15224,0,20,14,-2,0,128,0,2,44,0,12,0,4,133,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.449993132496246,-1.683397926675779]}"
18_000000000000000019f5_0,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,1.5667068,29.379856,48.19587,55.066765,46.60062,26.682444,0,0,12,0,0,5,1,1976,0,125,14,10.34,0,1.034,0.83754,98,80,33,0.59708,1,-4,12.80862,ctb0667-A-E-52,0,44,4028,0,20,0,0,0,1,1,0,0,0,0,0,0,12.185930786484414,80.94405205364957,6.870017159866013,14767,14118,14916,17489,17210,17890,14733,14165,14866,0,20,14,0,0,152,0,0,46,0,3,0,0,153,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.066771832290854,-1.5667067712686542]}"
18_000000000000000019f7_0,1,1,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,1.4834329,29.715342,48.841953,55.866627,47.331482,27.161278,0,0,10,0,0,1,1,1976,0,122,5,99.64,0,30.8884,9.36616,95,70,25,3.99832,30,24,143.89288,ctb0667-A-E-54,0,25,2236,0,20,0,0,0,1,1,0,0,0,0,0,0,12.101573770289486,82.3838852203474,5.514541009363115,14325,13831,14638,17770,16944,18021,14370,13899,14638,0,20,15,2,0,123,0,-2,40,0,8,0,3,164,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.86663176127088,-1.4834329444307741]}"
18_000000000000000019f8_0,1,1,0,0,0,0,0,9,0,0,0,0,1,0,0,0,1,0,1.3834505,29.637789,48.80544,55.883335,47.39676,27.255844,0,0,4,0,0,0,1,1976,0,121,16,119.38,0,37.0078,11.22172,99,66,25,4.79044,-30,-4,172.39996,ctb0667-A-E-55,0,49,3194,0,20,0,0,0,1,1,0,0,0,0,0,0,13.005300372992235,76.53222973288949,10.462469894118268,14503,13365,14503,17452,15350,17820,14521,13420,14521,0,20,13,0,0,123,0,0,41,0,2,0,1,169,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.8833404255555,-1.3834504533082708]}"
18_000000000000000019f9_0,1,1,0,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,1.6499805,29.680494,48.62541,55.516552,46.94538,26.839724,0,0,15,0,0,2,0,1976,0,122,5,128.2769,0,39.77,12.06,89,53,28,5.15,32,-5,185.25691,ctb0667-A-E-56,1,99,2321,0,20,0,0,0,1,1,0,0,0,0,0,0,10.227610965303231,84.14229209073916,5.630096943957598,14547,14412,14631,17117,16181,17718,14556,14376,14625,0,20,13,2,0,139,0,0,46,0,8,0,3,143,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.51655829504951,-1.6499805981065325]}"
18_000000000000000019fd_0,1,1,0,0,0,0,0,46,0,0,0,0,1,0,0,0,0,0,1.8666543,29.866993,48.735703,55.516552,46.835083,26.653223,0,0,13,0,0,0,1,1976,0,120,11,128.2769,0,39.77,12.06,81,55,30,5.15,-4,-13,185.25691,ctb0667-A-E-6,-1,90,2745,0,20,0,0,0,1,1,0,0,0,0,0,0,13.780049441693832,81.49807756328028,4.721872995025903,14392,13856,14555,17498,16599,17808,14416,13927,14564,0,20,12,3,0,132,0,0,46,0,9,0,3,163,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.51655829504951,-1.8666542446361625]}"
18_000000000000000019ff_0,1,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,1.6833979,29.84507,48.872066,55.78335,47.158016,26.94677,0,0,15,0,0,2,1,1976,0,119,6,128.2769,0,39.77,12.06,79,55,31,5.15,50,17,185.25691,ctb0667-A-E-61,-2,66,2489,0,20,0,0,0,1,1,0,0,0,0,0,0,10.497391607949897,82.46448530420112,7.03812308784898,15262,14874,15687,17401,16968,18177,15123,14791,15491,0,20,12,0,0,134,0,-3,41,0,13,0,3,134,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.783357934433,-1.683397926675779]}"
18_00000000000000001a01_0,1,1,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,1.4834329,29.69833,48.81319,55.83321,47.30272,27.144268,0,0,7,0,0,1,3,1976,0,122,5,74.26,0,23.0206,6.98044,99,57,23,2.97988,-40,-8,107.24092,ctb0667-A-E-64,-7,84,1761,0,20,0,0,0,1,1,0,0,0,0,0,0,11.387168334825608,81.7917482215469,6.82108344362749,14931,14502,15155,18028,16582,18273,14874,14465,15073,0,20,15,-5,0,121,0,0,41,0,23,0,8,140,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.83321443270164,-1.4834329444307741]}"
18_00000000000000001a02_0,1,1,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,1.6332719,29.793419,48.83217,55.766644,47.169147,26.981411,0,0,6,0,0,2,0,1976,0,123,6,128.2769,0,39.77,12.06,85,51,28,5.15,28,-2,185.25691,ctb0667-A-E-65,-4,63,1785,0,20,0,0,0,1,1,0,0,0,0,0,0,11.939613545435543,81.87226695109892,6.188119503465531,14389,14458,14389,17783,17451,17965,14430,14471,14430,0,20,11,2,0,127,0,-2,43,0,13,0,4,136,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.76664927014838,-1.6332719338219093]}"
18_00000000000000001a04_0,1,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,1.8499455,29.725443,48.512165,55.26673,46.62856,26.540436,0,0,12,0,0,3,1,1976,0,119,5,128.2769,0,39.77,12.06,93,48,28,5.15,-9,3,185.25691,ctb0667-A-E-67,2,91,2647,0,20,0,0,0,1,1,0,0,0,0,0,0,12.021036187984418,82.2608532433284,5.718110568687199,14588,14693,14588,18021,17491,18031,14600,14667,14600,0,20,13,-7,0,133,0,-4,46,0,21,0,7,157,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.26673681453586,-1.8499455803515392]}"
18_00000000000000001a05_0,1,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,1.8167977,29.705416,48.509674,55.28344,46.659813,26.577473,0,0,13,0,0,2,0,1976,0,120,4,128.2769,0,39.77,12.06,79,70,30,5.15,-2,14,185.25691,ctb0667-A-E-68,1,88,1894,0,20,0,0,0,1,1,0,0,0,0,0,0,11.29248558253739,83.45121459236194,5.256299825100679,14739,14654,14823,18111,17374,18254,14717,14631,14802,0,20,12,-2,0,134,0,1,47,0,12,0,3,146,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.28344547882048,-1.8167977463675289]}"
18_00000000000000001a06_0,1,1,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,1.8499455,29.708431,48.483402,55.233315,46.599792,26.523426,0,0,14,0,0,2,0,1976,0,118,5,15.04,0,4.6624,1.41376,90,66,28,0.60352,-14,-19,21.71968,ctb0667-A-E-69,-5,87,1907,0,20,0,0,0,1,1,0,0,0,0,0,0,11.895371429162124,82.09400364375841,6.010624927079455,14280,13844,14718,17241,16340,17973,14305,13908,14706,0,20,13,-3,0,129,0,3,46,0,17,0,6,176,0,1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-55.23331948596662,-1.8499455803515392]}"
