system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,Mata_Atlantica,OGC_0,OGC_0_53,OGC_1_03,OGC_1_57,OGC_2_10,OGC_2_60,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,ano,antropico,bdod,black_soil_prob,cagb,campoAlagado-areaPantanosa,cbgb,cdw,cec,cfvo,clayminerals,clitter,convergence,cti,ctotal,dataset_id,eastness,elevation,estoque,evi_mean,formacaoCampestre,formacaoFlorestal,formacaoSavanica,latitude,lavouras,longitude,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_with_dry_summer,lv2_with_dry_winter,lv2_without_dry_season,lv3_with_hot_summer,lv3_with_temperate_summer,mapbiomas_clay_v002,mapbiomas_sand_v002,mapbiomas_silt_v002,mosaicoDeUsos,natural,ndvi_mean,nitrogen,northness,outrasFormacoesFlorestais,oxides,pastagem,pcurv,phh2o,restingas,roughness,savi_mean,silvicultura,slope,soc,spi,year,.geo
13_0000000000000000237a_0,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,2,1,22.89343,41.797123,49.008823,43.39865,25.701204,2.3861167,0,0,5,0,0,7,10,1971,20,121,7,141.1,0,33.16,2.98,169,68,60,3.41,32,13,180.64,ctb0808-GB-26,3,51,2565,-4,0,0,0,17893,0,8598,0,1,1,0,0,0,0,0,0,31.817658777234435,48.7903045198874,19.392036702878165,20,0,-12,17,2,0,139,0,-6,53,0,14,-6,0,4,259,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.39873426991922,-22.89343026849339]}"
13_0000000000000000237b_0,0,0,0,0,0,0,0,26,0,0,0,0,1,0,0,1,3,1,22.821205,41.723022,48.951878,43.375206,25.717789,2.4363487,0,0,9,0,0,9,10,1971,20,121,7,141.1,0,33.16,2.98,148,53,70,3.41,-13,-28,180.64,ctb0808-GB-27,-10,81,3528,0,0,0,0,17821,0,8575,0,1,1,0,0,0,0,0,0,25.46200930856624,57.422879432068605,17.115111259365154,0,0,-2,14,8,0,155,20,13,43,0,40,-2,0,14,305,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.375288241003695,-22.82120571965018]}"
13_0000000000000000237c_0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,1,7,1,22.93628,41.81274,48.994682,43.35688,25.643438,2.3279707,0,0,9,0,0,5,12,1971,20,123,5,141.1,0,33.16,2.98,182,79,51,3.41,-16,-23,180.64,ctb0808-GB-28,-6,38,3322,0,0,0,0,17936,0,8556,0,1,1,0,0,0,0,0,0,25.8774918839629,56.66421039991442,17.45829771612268,20,0,0,17,-1,0,169,0,1,54,0,23,0,0,7,298,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.356962609207656,-22.93627990754589]}"
13_0000000000000000237d_0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,1,5,1,22.94706,41.9603,49.23399,43.62853,25.87177,2.4569721,0,0,1,0,0,6,14,1971,20,122,6,141.1,0,33.16,2.98,154,38,40,3.41,22,-3,180.64,ctb0808-GB-29,0,29,3191,-2,0,0,0,17947,0,8828,0,1,0,0,0,1,0,0,0,23.156435061154628,61.554131767161216,15.289433171684157,20,0,-4,14,3,0,156,0,-2,52,0,12,-1,0,4,267,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.6286131511254,-22.947059690955328]}"
13_0000000000000000237e_0,0,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,6,1,22.851658,41.849926,49.13764,43.573013,25.87255,2.5108285,0,0,4,0,0,7,8,1971,20,126,7,85.73,0,20.15,2.98,138,43,46,4.11,-51,-28,112.96,ctb0808-GB-3,7,50,2770,0,0,0,0,17851,0,8773,0,1,0,0,0,1,0,0,0,20.704996555278086,63.927611225080526,15.367392219641388,20,0,1,15,-15,0,156,0,4,55,0,50,0,0,17,243,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.57309726656681,-22.851658607781832]}"
13_0000000000000000237f_0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,3,1,22.928734,41.94494,49.225357,43.629337,25.881796,2.4731574,0,0,7,0,0,7,15,1971,20,126,7,85.73,0,20.15,2.98,168,57,62,4.11,12,12,112.96,ctb0808-GB-30,-1,22,1729,2,0,0,0,17928,0,8829,0,1,0,0,0,1,0,0,0,22.460468874818485,63.03398588824869,14.505545236932834,20,0,6,16,0,0,160,0,0,54,0,4,1,0,1,242,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.62942163488111,-22.92873405915929]}"
13_00000000000000002380_0,0,1,0,0,0,0,0,22,0,0,0,0,1,0,0,1,5,1,22.85651,41.851357,49.13547,43.567623,25.86544,2.5039096,0,0,6,0,0,7,13,1971,20,126,7,141.1,0,33.16,2.98,161,59,37,3.41,25,31,180.64,ctb0808-GB-31,1,10,2520,-2,0,0,0,17856,0,8767,0,1,0,0,0,1,0,0,0,23.128346878256018,61.297778277925616,15.573874843818361,20,0,-4,15,-2,0,144,0,-8,52,0,13,-2,0,4,258,13,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.567707374862096,-22.85650951031608]}"
13_00000000000000002381_0,0,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,1,1,22.844921,41.842068,49.130733,43.56897,25.8725,2.51457,0,0,3,0,0,9,5,1971,20,125,7,85.73,0,20.15,2.98,132,43,29,4.11,28,-14,112.96,ctb0808-GB-32,-8,30,3352,0,0,0,0,17844,0,8769,0,1,0,0,0,1,0,0,0,24.262473486834228,61.398966541764786,14.33855997140098,20,0,-2,15,11,0,132,0,-12,53,0,41,0,0,14,253,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.56905484778828,-22.844921243150935]}"
13_00000000000000002382_0,0,0,0,0,0,0,0,39,0,0,0,0,1,0,0,0,3,1,22.844652,41.823593,49.099747,43.533127,25.841785,2.4965568,0,0,6,0,0,3,8,1971,20,124,7,85.73,0,20.15,2.98,173,81,44,4.11,12,11,112.96,ctb0808-GB-33,0,25,4255,-9,0,0,0,17844,0,8733,0,1,0,0,0,1,0,0,0,21.269349379138394,63.46383569638777,15.266814924473831,20,0,-15,16,0,0,148,0,0,53,0,2,-10,0,0,248,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.53321206795191,-22.844651748565703]}"
13_00000000000000002383_0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,1,1,1,22.848963,41.783955,49.02864,43.447968,25.766289,2.4494956,0,0,8,0,0,2,16,1971,0,125,8,78.54,20,18.46,2.98,157,48,51,3.77,-23,36,103.74,ctb0808-GB-34,0,25,2578,0,0,0,0,17848,0,8648,0,1,0,0,0,1,0,0,0,21.950348476168813,64.56429423888753,13.485357284943655,0,20,0,17,0,0,150,0,0,53,0,2,0,0,0,251,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.448051779017376,-22.848963661929474]}"
13_00000000000000002384_0,0,0,0,0,0,0,0,31,0,0,0,0,1,0,0,0,3,1,22.842766,41.80002,49.061672,43.49001,25.805632,2.4762313,0,0,3,0,0,6,4,1971,20,122,11,85.73,0,20.15,2.98,138,58,52,4.11,22,32,112.96,ctb0808-GB-35,1,39,2906,-1,0,0,0,17842,0,8690,0,1,0,0,0,1,0,0,0,24.45884414789804,56.878774392263345,18.66238145983861,20,0,-4,17,1,0,147,0,-4,53,0,7,-1,0,1,260,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.49009293431417,-22.84276528646905]}"
13_00000000000000002386_0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,2,1,22.878338,41.9124,49.21803,43.650627,25.925774,2.5273724,0,0,9,0,0,4,21,1971,20,127,8,85.73,0,20.15,2.98,180,52,61,4.11,29,28,112.96,ctb0808-GB-37,0,6,2692,1,0,0,0,17878,0,8850,0,1,0,0,0,1,0,0,0,24.86618301830268,58.17473505119616,16.959081930501156,20,0,3,16,0,0,168,0,0,54,0,2,1,0,0,249,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.650711707114745,-22.87833857172018]}"
13_00000000000000002387_0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,1,4,5,1,22.96889,42.010506,49.29822,43.690243,25.913778,2.4695976,0,0,15,0,0,3,23,1971,0,118,7,79.15,0,18.6,2.98,232,48,69,3.8,41,6,104.52,ctb0808-GB-38,0,6,4358,0,0,0,0,17968,0,8890,0,1,1,0,0,0,0,0,0,20.992896231777173,66.13050526625074,12.876598501972083,0,0,-1,20,0,0,151,0,0,52,0,1,0,0,0,344,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.69032741114441,-22.96888875235943]}"
13_00000000000000002389_0,0,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,5,1,22.846539,41.81575,49.0847,43.514534,25.82482,2.4854672,0,0,3,0,0,4,5,1971,20,121,7,85.73,0,20.15,2.98,142,52,36,4.11,8,-10,112.96,ctb0808-GB-4,-6,41,4461,0,0,0,0,17846,0,8714,0,1,0,0,0,1,0,0,0,31.59782275112586,53.04273347033147,15.359443778542675,20,0,-2,15,5,0,133,0,-6,53,0,22,-1,0,8,219,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.51461694157064,-22.846538210662352]}"
13_0000000000000000238a_0,0,1,0,0,0,0,0,10,0,0,0,0,1,0,0,1,4,1,22.954067,41.835735,49.016727,43.37197,25.647373,2.3203433,0,0,4,0,0,2,21,1971,0,116,5,141.1,0,33.16,2.98,233,67,85,3.41,-32,6,180.64,ctb0808-GB-40,0,6,2858,0,0,0,0,17954,0,8572,0,1,1,0,0,0,0,0,0,25.197196401008593,53.54762859334707,21.255175005644336,0,0,0,28,-1,0,148,0,0,54,0,3,0,0,1,389,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.37205430598087,-22.954066550171458]}"
13_0000000000000000238b_0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,2,1,22.899359,41.963005,49.283707,43.714497,25.970049,2.5417914,0,0,8,0,0,3,34,1971,20,121,6,127.1,0,29.9,14.0,238,59,49,2.9,-27,-3,173.8,ctb0808-GB-41,0,3,9687,0,0,0,0,17899,0,8914,0,1,0,0,0,1,0,0,0,24.50534059606448,53.15755595426928,22.337103449666238,20,0,-2,27,0,0,152,0,0,55,0,0,0,0,0,336,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.714581923815636,-22.89935914936858]}"
13_0000000000000000238c_0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,1,2,1,22.886154,41.955345,49.28325,43.721775,25.983034,2.5568616,0,0,14,0,0,4,30,1971,0,120,6,127.1,0,29.9,14.0,238,101,41,2.9,12,106,173.8,ctb0808-GB-42,0,1,24178,-15,0,0,0,17886,0,8921,0,1,0,0,0,1,0,0,0,14.701476480745072,70.88266936408064,14.415854155174285,0,0,-26,28,0,0,141,0,0,54,0,0,-19,0,0,368,88,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.72185827761701,-22.886153914692024]}"
13_0000000000000000238d_0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,4,4,1,22.977781,42.006638,49.283264,43.667606,25.889767,2.4504194,0,0,14,0,0,6,27,1971,0,115,6,79.15,0,18.6,2.98,227,61,62,3.8,-4,6,104.52,ctb0808-GB-43,0,6,2494,0,0,0,0,17977,0,8867,0,1,1,0,0,0,0,0,0,24.43262510633187,64.60784569653548,10.959529197132644,0,0,-4,20,0,0,174,0,0,52,0,1,-1,0,0,349,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.6676898659846,-22.977782073672213]}"
13_0000000000000000238e_0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,7,1,1,22.923883,42.004417,49.33052,43.754383,25.991896,2.5409853,0,0,6,0,0,5,16,1971,0,114,10,85.73,20,20.15,2.98,228,78,63,4.11,64,19,112.96,ctb0808-GB-44,0,1,19903,-1,0,0,0,17923,0,8954,0,1,0,0,0,1,0,0,0,29.77536020142238,48.84659070919189,21.37804908938574,0,20,-10,27,0,0,141,0,0,55,0,0,-2,0,0,386,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.75446712243055,-22.923883156625042]}"
13_0000000000000000238f_0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,4,1,1,22.998533,41.992123,49.239082,43.604004,25.82446,2.400183,0,0,10,0,0,9,22,1971,20,99,7,62.42,0,14.67,2.98,211,42,42,2.99,-12,-10,83.05,ctb0808-GB-45,1,4,7721,0,0,0,0,17998,0,8804,0,1,1,0,0,0,0,0,0,20.12040231596974,67.20782899271185,12.671768691318402,20,0,1,23,0,0,158,0,0,55,0,5,0,0,1,336,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.60408914386894,-22.998533156735377]}"
13_00000000000000002390_0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,2,5,1,23.007965,41.94935,49.157825,43.50402,25.733599,2.3411694,0,0,5,0,0,6,14,1971,20,118,9,78.54,0,18.46,2.98,239,70,44,3.77,5,48,103.74,ctb0808-GB-46,0,3,88217,0,0,0,0,18007,0,8704,0,1,1,0,0,0,0,0,0,28.055104520492748,52.07534590012958,19.869549579377683,20,0,-4,25,0,0,161,0,0,55,0,0,0,0,0,391,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.50410665274644,-23.00796546721863]}"
13_00000000000000002391_0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,3,4,1,22.992065,41.92441,49.13071,43.481922,25.722672,2.3436065,0,0,5,0,0,5,9,1971,20,115,8,78.54,0,18.46,2.98,239,85,64,3.77,6,52,103.74,ctb0808-GB-47,0,1,77242,-4,0,0,0,17992,0,8682,0,1,1,0,0,0,0,0,0,22.35995410181729,53.52834683933683,24.111699058845886,20,0,-10,24,0,0,165,0,0,55,0,1,-6,0,0,421,1,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.4820080967571,-22.992065286689716]}"
13_00000000000000002393_0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,4,3,1,22.971584,41.859318,49.040024,43.38868,25.652838,2.3137708,0,0,11,0,0,3,26,1971,20,117,5,78.54,0,18.46,2.98,241,74,63,3.77,-29,6,103.74,ctb0808-GB-49,0,5,9416,-4,0,0,0,17971,0,8588,0,1,1,0,0,0,0,0,0,19.616940702068376,65.28744828518379,15.095611012747845,20,0,-11,26,0,0,141,0,0,55,0,2,-4,0,0,366,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.38876297026549,-22.971583698211788]}"
13_00000000000000002396_0,0,1,0,0,0,0,0,15,0,0,0,0,1,0,0,0,3,1,22.86217,41.83853,49.10843,43.53286,25.832636,2.4813416,0,0,9,0,0,3,11,1971,0,127,7,85.73,0,20.15,2.98,166,52,54,4.11,-6,-20,112.96,ctb0808-GB-51,-3,40,3563,0,0,0,0,17862,0,8732,0,1,0,0,0,1,0,0,0,21.961726115642424,65.47801276403541,12.560261120322167,0,0,-2,15,6,0,168,0,-3,53,0,22,0,0,7,242,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.532942573366675,-22.862168896606033]}"
13_00000000000000002397_0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,1,1,22.870523,41.89854,49.20199,43.636616,25.91769,2.526966,0,0,9,0,0,2,22,1971,20,124,8,85.73,0,20.15,2.98,180,51,53,4.11,-49,-14,112.96,ctb0808-GB-52,-1,20,2515,0,0,0,0,17870,0,8836,0,1,0,0,0,1,0,0,0,25.730274963420737,60.51578541686278,13.753939619716485,20,0,0,16,-5,0,159,0,-2,54,0,14,0,0,6,288,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.63669798868248,-22.870523228748343]}"
13_00000000000000002398_0,0,1,0,0,0,0,0,12,0,0,0,0,1,0,0,0,1,1,22.878609,41.901657,49.19961,43.629066,25.90708,2.516166,0,0,7,0,0,3,17,1971,0,126,7,85.73,0,20.15,2.98,175,48,71,4.11,8,9,112.96,ctb0808-GB-53,3,15,1618,0,0,0,0,17878,0,8829,0,1,0,0,0,1,0,0,0,25.03739194850128,56.71834553116697,18.24426252033175,0,0,-2,16,0,0,170,0,-3,54,0,9,0,0,3,279,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.62915214029587,-22.878608066305418]}"
13_0000000000000000239a_0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,2,4,1,22.972393,41.84355,49.0126,43.35634,25.624592,2.296613,0,0,11,0,0,4,17,1971,20,115,5,78.54,0,18.46,2.98,247,66,61,3.77,-28,-3,103.74,ctb0808-GB-56,0,2,46362,-6,0,0,0,17972,0,8556,0,1,1,0,0,0,0,0,0,22.81395284080298,63.01866041977549,14.16738673942152,20,0,-10,28,0,0,159,0,0,55,0,0,-6,0,0,426,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.356423620037184,-22.972392181967496]}"
13_0000000000000000239b_0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,2,4,1,23.019823,41.984932,49.206776,43.55388,25.770477,2.3563416,0,0,12,0,0,10,8,1971,0,74,7,62.42,0,14.67,2.98,218,83,59,2.99,-37,15,83.05,ctb0808-GB-57,0,2,20805,0,0,0,0,18019,0,8753,0,1,1,0,0,0,0,0,0,16.378833879403448,70.05269070878384,13.568475411812722,0,0,2,24,0,0,144,0,0,53,0,2,0,0,0,445,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.55396315101507,-23.019823228969006]}"
13_0000000000000000239e_0,0,1,0,0,0,0,0,30,0,0,0,0,1,0,0,0,3,1,22.843035,41.812733,49.082916,43.514534,25.826603,2.488483,0,0,5,0,0,4,5,1971,20,124,7,85.73,0,20.15,2.98,159,54,36,4.11,4,5,112.96,ctb0808-GB-6,-3,35,3532,0,0,0,0,17843,0,8714,0,1,0,0,0,1,0,0,0,30.751198929416006,54.20780087213225,15.04100019845174,20,0,0,16,3,0,144,0,-1,53,0,12,0,0,4,240,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.51461694157064,-22.843034781054286]}"
13_0000000000000000239f_0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,1,3,1,22.95191,41.950623,49.21303,43.60131,25.845873,2.4389412,0,0,4,0,0,4,29,1971,20,118,7,141.1,0,33.16,2.98,198,60,63,3.41,8,-4,180.64,ctb0808-GB-60,2,6,1938,0,0,0,0,17951,0,8801,0,1,0,0,0,1,0,0,0,28.663906476459424,47.40441886725353,23.93167465628705,20,0,0,21,-1,0,172,0,0,53,0,6,-1,0,2,355,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.60139419801658,-22.951910593489572]}"
13_000000000000000023a2_0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,1,8,1,22.93655,41.91559,49.16833,43.55846,25.81681,2.4303513,0,0,9,0,0,6,11,1971,20,123,8,85.73,0,20.15,2.98,173,57,61,4.11,-24,11,112.96,ctb0808-GB-9,1,22,2666,0,0,0,0,17936,0,8758,0,1,0,0,0,1,0,0,0,21.42030597522106,62.29224629606557,16.28744772871338,20,0,0,17,-3,0,156,0,-4,53,0,12,-1,0,3,267,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.55854455896408,-22.936549402131128]}"
13_000000000000000023a3_0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,2,4,1,22.97374,41.91193,49.12695,43.48839,25.737568,2.3626726,0,0,2,0,0,8,8,1971,20,119,5,141.1,0,33.16,2.98,206,65,43,3.41,10,-7,180.64,ctb0808-GB54,0,13,5129,-1,0,0,0,17973,0,8688,0,1,1,0,0,0,0,0,0,27.048597083267158,44.20014722766046,28.75125568907238,20,0,-2,20,0,0,156,0,1,54,0,3,-2,0,0,331,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.48847596680275,-22.973739654893677]}"
13_00000000000000000f38_0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10.242546,29.545607,40.265377,40.722347,29.83744,11.912945,0,0,4,0,1,8,8,1971,0,133,4,3.35,0,7.22,0.04,231,45,72,0.25,-5,7,10.87,ctb0064-7720,0,544,2654,-1,0,0,20,5242,0,5922,0,0,0,0,0,0,0,0,0,23.87644857560202,59.69952739652628,16.424024027871706,0,20,-6,9,0,0,175,0,0,66,0,0,-2,0,0,79,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.72238354394192,-10.24254595376658]}"
13_00000000000000000f57_0,0,1,1,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,10.761593,30.9244,42.105564,42.55329,31.14919,12.398195,0,0,10,0,1,8,6,1971,0,138,4,25.99,0,9.62,4.68,161,61,66,3.05,-13,-1,43.34,ctb0064-7833,0,467,2871,4,0,0,20,5761,0,7753,0,0,0,0,0,0,0,0,0,13.712419347334276,75.75988751484518,10.52769313782055,0,20,11,7,0,0,176,0,0,63,0,1,4,0,0,84,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.55332975603434,-10.76159252493084]}"
13_00000000000000000fa8_0,0,1,0,0,0,0,0,41,0,0,0,0,1,0,0,0,3,1,18.772589,36.789955,44.442112,40.530167,25.32987,4.472941,0,0,2,0,0,5,1,1971,0,126,7,141.1,0,33.16,2.98,121,69,32,3.41,22,-8,180.64,ctb0064-8162,-18,196,4988,4,0,20,0,13772,0,5730,0,1,0,0,0,1,0,0,0,33.87302503440099,52.15880978104571,13.968165184553294,0,20,6,16,3,0,126,0,-18,56,0,49,2,0,19,244,1,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.53023390466876,-18.77258856565191]}"
13_00000000000000000fe7_0,0,1,1,0,0,1,0,8,0,0,0,0,0,0,0,0,3,0,9.939903,28.178583,38.240284,38.548603,28.120474,11.066929,0,0,6,0,0,17,7,1971,0,132,7,13.53,0,9.24,1.82,185,108,53,1.88,-6,-7,26.47,ctb0064-8511,4,549,5200,6,0,0,20,4939,0,3748,0,0,0,0,0,0,0,0,0,21.028624400753163,58.14327862537417,20.82809697387267,0,20,6,13,-4,0,179,0,3,61,0,18,6,0,6,164,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.54864021942951,-9.939903534546715]}"
13_00000000000000000ff9_0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,9.758265,27.815775,37.798714,38.143017,27.863829,11.016814,0,0,6,0,1,24,2,1971,0,133,5,9.59,0,5.85,1.25,236,119,64,1.6,-20,-10,18.28,ctb0064-8621,2,421,915,1,0,0,20,4758,0,3343,0,0,0,0,0,0,0,0,0,20.19966774893763,61.82247685755839,17.977855393503965,0,20,4,13,1,0,195,0,1,64,0,7,1,0,2,159,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-38.143050868649546,-9.758264184097747]}"
13_00000000000000001080_0,0,1,1,0,0,1,0,20,0,0,0,0,0,0,0,0,6,0,11.413231,31.511633,42.48181,42.60503,30.862015,11.863641,0,0,5,0,0,18,4,1971,0,135,7,42.11,0,13.1,5.05,95,75,53,3.9,11,-14,64.15,ctb0064-9530,8,951,2447,4,0,0,20,6413,0,7805,0,1,0,0,0,1,0,0,0,17.228288299508566,66.89929247003948,15.872419230451953,0,20,10,9,13,0,162,0,-2,56,0,43,5,0,16,118,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-42.60507271639962,-11.413230432031142]}"
13_000000000000000012a8_0,0,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,4,1,22.852467,41.815365,49.078438,43.503754,25.812523,2.4748766,0,0,4,0,0,6,8,1971,0,120,9,85.73,0,20.15,2.98,132,46,36,4.11,-35,-33,112.96,ctb0574-GB-1,5,156,4165,2,0,20,0,17852,0,8703,0,1,0,0,0,1,0,0,0,30.2765347217562,53.35663500732352,16.366830270920282,0,20,2,16,-33,0,143,0,-1,52,0,92,2,0,37,236,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.5038371581612,-22.85246709153754]}"
13_000000000000000012af_0,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,2,6,1,23.070488,42.033207,49.24045,43.56304,25.752573,2.3173964,0,0,6,0,0,9,4,1971,0,114,14,141.1,0,33.16,2.98,100,56,36,3.41,-14,-34,180.64,ctb0574-GB-16,-35,165,2736,0,0,20,0,18070,0,8763,0,1,1,0,0,0,0,0,0,24.20422537261024,56.32190589429841,19.473868733091358,0,20,1,16,-6,0,114,0,1,55,0,92,0,0,39,381,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.56312596691309,-23.07048821099335]}"
13_000000000000000012b0_0,0,1,0,0,0,0,0,22,0,0,0,0,1,0,0,0,5,1,23.05378,42.01073,49.21826,43.547142,25.747393,2.3236845,0,0,3,0,0,9,9,1971,0,123,8,141.1,0,33.16,2.98,155,86,25,3.41,13,-31,180.64,ctb0574-GB-17,15,142,8846,0,0,20,0,18053,0,8747,0,1,1,0,0,0,0,0,0,29.87014974396892,52.7474533733337,17.38239688269738,0,20,0,16,31,0,133,0,10,55,0,100,0,0,37,252,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.547225786384175,-23.053779546708725]}"
13_000000000000000012b1_0,0,1,0,0,0,0,0,22,0,0,0,0,1,0,0,1,4,1,23.046234,41.98503,49.181946,43.50941,25.718758,2.310974,0,0,5,0,0,7,8,1971,0,115,6,141.1,0,33.16,2.98,155,70,26,3.41,-23,-41,180.64,ctb0574-GB-18,4,118,4819,0,0,20,0,18046,0,8709,0,1,1,0,0,0,0,0,0,28.987595490509705,50.556442022902004,20.455962486588298,0,20,2,17,-48,0,118,0,0,55,0,131,0,0,56,306,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.50949654445115,-23.046233698322123]}"
13_000000000000000012b5_0,0,1,0,0,0,0,0,30,0,0,0,0,1,0,0,0,4,1,22.898281,41.79636,49.00294,43.388947,25.690384,2.3770027,0,0,2,0,0,6,9,1971,0,126,8,141.1,0,33.16,2.98,149,99,34,3.41,36,6,180.64,ctb0574-GB-21,1,90,4456,0,0,20,0,17898,0,8589,0,1,1,0,0,0,0,0,0,27.678536510282388,53.30576148725476,19.015702002462838,0,20,0,16,-10,0,124,0,-12,54,0,38,0,0,11,259,1,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.38903246485072,-22.898281171027637]}"
13_000000000000000012b8_0,0,1,0,0,0,0,0,23,0,0,0,0,1,0,0,0,2,1,22.971584,41.800053,48.939816,43.27226,25.55263,2.254508,0,0,4,0,0,3,3,1971,0,114,12,141.1,0,33.16,2.98,133,109,24,3.41,6,-27,180.64,ctb0574-GB-24,0,374,6411,0,0,20,0,17971,0,8472,1,0,0,1,0,0,0,1,0,30.55888494659717,49.93790108675454,19.5032139666483,0,20,0,17,-31,0,133,0,-4,52,0,72,0,0,33,282,0,1971,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-43.2723413094436,-22.971583698211788]}"
