system:index,Amazonia,Area_Estavel,Caatinga,Campinarana,Cerrado,Contato_Ecotono_e_Encrave,Estepe,Ferralsols,Floresta_Estacional_Decidual,Floresta_Estacional_Semidecidual,Floresta_Estacional_Sempre_Verde,Floresta_Ombrofila_Aberta,Floresta_Ombrofila_Densa,Floresta_Ombrofila_Mista,Formacao_Pioneira,Histosols,Humisols,Mata_Atlantica,Pampa,Pantanal,Sandysols,Savana,Savana_Estepica,Thinsols,Wetsols,ano,antropico,bdod,black_soil_prob,cagb,campoAlagado-areaPantanosa,cbgb,cdw,cec,cfvo,clayminerals,clitter,convergence,cti,ctotal,dataset_id,eastness,elevation,estoque,evi_mean,formacaoCampestre,formacaoFlorestal,formacaoSavanica,latitude,lavouras,longitude,lv1_Humid_subtropical_zone,lv1_Tropical,lv2_monsoon,lv2_oceanic_climate_without_sry_season,lv2_with_dry_summer,lv2_with_dry_winter,lv2_without_dry_season,lv3_with_hot_summer,lv3_with_temperate_summer,mapbiomas_clay_v003,mapbiomas_sand_v003,mapbiomas_silt_v003,mapbiomas_v001_1984,mosaicoDeUsos,natural,ndvi_mean,nitrogen,northness,outrasFormacoesFlorestais,oxides,pastagem,pcurv,phh2o,restingas,roughness,savi_mean,silvicultura,slope,soc,spi,year,.geo
000000000000000013bf,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,8,2,2011,0,104,15,58.28,0,11.95,2.98,168,94,26,2.8,22,-24,76.0,ctb0003-sm-dnos-336,8,417,8316,0,0,26,0,24626,0,18996,1,0,0,1,0,0,0,1,0,26.60339081861421,29.046365553793198,44.3502436275926,45,0,26,0,24,5,0,161,0,3,52,0,27,0,0,10,324,0,2011,"{""type"":""Point"",""coordinates"":[-53.79691384131887,-29.62621388988177]}"
000000000000000013f9,0,1,0,0,0,1,0,18,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,6,3,2011,0,105,17,58.28,0,11.95,2.98,173,91,26,2.8,-12,-22,76.0,ctb0003-sm-dnos-332,-5,449,6642,0,0,46,0,24622,0,18990,1,0,0,1,0,0,0,1,0,38.69384025856956,20.049083302801563,41.257076438628886,48,0,46,0,23,0,0,164,0,5,52,0,20,0,0,6,345,0,2011,"{""type"":""Point"",""coordinates"":[-53.79044368569032,-29.622169485226298]}"
0000000000000000140f,0,1,0,0,0,1,0,8,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,11,1,2012,0,107,10,58.28,0,11.95,2.98,168,105,22,2.8,0,-16,76.0,ctb0003-sm-dnos-356,19,329,3624,0,0,47,0,24632,0,19015,1,0,0,1,0,0,0,1,0,18.263549585524867,38.740833323842125,42.995617090633004,52,0,47,0,25,-2,0,148,0,7,53,0,55,0,0,20,275,0,2012,"{""type"":""Point"",""coordinates"":[-53.81550829271173,-29.632951591573537]}"
00000000000000001410,0,1,0,0,0,1,0,7,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,9,1,2012,0,108,11,58.28,0,11.95,2.98,166,113,28,2.8,13,-35,76.0,ctb0003-sm-dnos-382,-28,273,3775,-1,0,47,0,24628,0,19008,1,0,0,1,0,0,0,1,0,18.149346227868563,59.293672086593375,22.55698168553806,52,0,47,0,24,0,0,157,0,3,53,0,73,0,0,29,237,0,2012,"{""type"":""Point"",""coordinates"":[-53.80877059101998,-29.62863964085485]}"
00000000000000001411,0,1,0,0,0,1,0,9,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,7,1,2012,0,108,11,58.28,0,11.95,2.98,164,109,32,2.8,-9,-36,76.0,ctb0003-sm-dnos-384,-32,326,1951,-2,0,47,0,24629,0,19007,1,0,0,1,0,0,0,1,0,17.462940589939947,50.09247558804485,32.44458382201521,49,0,47,-2,24,2,0,166,0,-1,53,0,80,0,0,34,247,0,2012,"{""type"":""Point"",""coordinates"":[-53.80715193733758,-29.629718743309787]}"
00000000000000001423,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,11,1,2012,0,107,10,58.28,0,11.95,2.98,166,105,24,2.8,-11,-22,76.0,ctb0003-sm-dnos-357,28,294,1903,-1,0,47,0,24632,0,19014,1,0,0,1,0,0,0,1,0,12.356145238300224,63.74671457956806,23.897140182131725,50,0,47,-1,24,-6,0,154,0,11,53,0,73,0,0,30,257,0,2012,"{""type"":""Point"",""coordinates"":[-53.8144291902568,-29.632412040346065]}"
00000000000000001424,0,1,0,0,0,1,0,9,0,0,0,0,0,0,0,0,14,1,0,0,1,0,0,9,2,2012,0,109,11,58.28,0,11.95,2.98,169,94,30,2.8,6,-11,76.0,ctb0003-sm-dnos-373,-7,157,3024,-1,0,47,0,24652,0,18990,1,0,0,1,0,0,0,1,0,10.403553254438249,74.45407622200742,15.142370523554332,44,0,47,0,23,-1,0,148,0,-2,53,0,19,0,0,8,213,0,2012,"{""type"":""Point"",""coordinates"":[-53.790176139627114,-29.65262514542134]}"
00000000000000001425,0,1,0,0,0,1,0,10,0,0,0,0,0,0,0,0,14,1,0,0,1,0,0,8,4,2012,0,109,11,58.28,0,11.95,2.98,162,88,38,2.8,-27,-7,76.0,ctb0003-sm-dnos-375,-3,156,1789,1,0,47,0,24653,0,18988,1,0,0,1,0,0,0,1,0,8.672927265627377,78.39047986075366,12.936592873618954,45,0,47,1,23,-7,0,157,0,-3,53,0,26,1,0,8,224,0,2012,"{""type"":""Point"",""coordinates"":[-53.78882949110898,-29.65397179393947]}"
00000000000000001426,0,1,0,0,0,1,0,7,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,8,1,2012,0,108,11,58.28,0,11.95,2.98,166,110,29,2.8,2,-33,76.0,ctb0003-sm-dnos-383,-27,293,1782,-1,0,47,0,24629,0,19007,1,0,0,1,0,0,0,1,0,14.40561907489942,70.12774288670317,15.46663803839741,48,0,47,-1,24,4,0,162,0,0,53,0,72,0,0,29,240,0,2012,"{""type"":""Point"",""coordinates"":[-53.807963493729304,-29.629179192082315]}"
0000000000000000142a,0,1,0,0,0,1,0,16,0,0,0,0,0,0,0,0,10,1,0,0,1,0,0,9,1,2013,0,104,15,58.28,0,11.95,2.98,167,111,31,2.8,-6,-14,76.0,ctb0003-sm-dnos-370,-17,413,3261,0,0,48,0,24639,0,18972,1,0,0,1,0,0,0,1,0,18.36783030402638,34.50731848430082,47.12485121167279,54,0,48,0,26,-11,0,154,0,3,52,0,58,0,0,21,340,0,2013,"{""type"":""Point"",""coordinates"":[-53.77266079068917,-29.639956839328494]}"
00000000000000001433,0,1,0,0,0,1,0,9,0,0,0,0,0,0,0,0,8,1,0,0,1,0,0,11,1,2013,0,109,9,58.28,0,11.95,2.98,164,108,31,2.8,12,11,76.0,ctb0003-sm-dnos-348,10,199,3434,0,0,48,0,24641,0,19009,1,0,0,1,0,0,0,1,0,11.808253258806019,74.62460480737687,13.567141933817123,47,0,48,0,24,4,0,164,0,-2,53,0,36,0,0,11,238,2,2013,"{""type"":""Point"",""coordinates"":[-53.80984969347491,-29.64130348784664]}"
0000000000000000143e,0,1,0,0,0,1,0,11,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,11,1,2013,0,109,10,58.28,0,11.95,2.98,166,105,31,2.8,42,6,76.0,ctb0003-sm-dnos-346,5,181,3577,0,0,48,0,24640,0,19007,1,0,0,1,0,0,0,1,0,15.067800201676388,62.14799030528159,22.784209493042034,48,0,48,0,23,3,0,163,0,-1,53,0,18,0,0,6,242,0,2013,"{""type"":""Point"",""coordinates"":[-53.80769148856505,-29.640768395720215]}"
0000000000000000143f,0,1,0,0,0,1,0,9,0,0,0,0,0,0,0,0,9,1,0,0,1,0,0,11,1,2013,0,109,9,58.28,0,11.95,2.98,164,109,26,2.8,13,15,76.0,ctb0003-sm-dnos-349,11,201,3949,0,0,48,0,24641,0,19010,1,0,0,1,0,0,0,1,0,11.217168319439974,73.04096604521332,15.741865635346691,49,0,48,0,24,3,0,152,0,-5,53,0,43,0,0,12,235,3,2013,"{""type"":""Point"",""coordinates"":[-53.81065679076558,-29.64130348784663]}"
00000000000000001440,0,1,0,0,0,1,0,9,0,0,0,0,0,0,0,0,10,1,0,0,1,0,0,10,1,2013,0,109,9,58.28,0,11.95,2.98,163,108,24,2.8,34,-21,76.0,ctb0003-sm-dnos-350,15,215,3428,0,0,48,0,24641,0,19011,1,0,0,1,0,0,0,1,0,13.388677108255054,67.06116016613609,19.550162725608864,51,0,48,0,24,14,0,145,0,1,53,0,61,0,0,21,242,0,2013,"{""type"":""Point"",""coordinates"":[-53.81173589322052,-29.641575493010894]}"
00000000000000001441,0,1,0,0,0,1,0,9,0,0,0,0,0,0,0,0,8,1,0,0,1,0,0,11,2,2013,0,110,10,58.28,0,11.95,2.98,169,107,27,2.8,-1,-10,76.0,ctb0003-sm-dnos-351,11,206,2754,0,0,48,0,24649,0,19007,1,0,0,1,0,0,0,1,0,6.861645674066641,84.73005750990247,8.408296816030898,42,0,48,0,22,7,0,149,0,-6,52,0,40,0,0,14,247,0,2013,"{""type"":""Point"",""coordinates"":[-53.807963493729304,-29.649659843220796]}"
00000000000000001442,0,1,0,0,0,1,0,11,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,16,1,2013,0,108,9,58.28,0,11.95,2.98,162,104,23,2.8,0,-12,76.0,ctb0003-sm-dnos-386,15,366,7128,0,0,48,0,24645,0,19017,1,0,0,1,0,0,0,1,0,25.991770987280287,29.99536219132367,44.01286682139604,52,0,48,0,26,-5,0,148,0,-3,54,0,46,0,0,16,321,0,2013,"{""type"":""Point"",""coordinates"":[-53.8176664976216,-29.64534789250211]}"
00000000000000001443,0,1,0,0,0,1,0,10,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,15,1,2013,0,109,9,58.28,0,11.95,2.98,160,104,25,2.8,-15,-30,76.0,ctb0003-sm-dnos-388,18,341,7034,0,0,48,0,24644,0,19015,1,0,0,1,0,0,0,1,0,19.365179257945613,57.9911681283915,22.643652613662884,56,0,48,0,25,-4,0,156,0,7,53,0,58,0,0,20,281,0,2013,"{""type"":""Point"",""coordinates"":[-53.81577583877494,-29.644540795211437]}"
000000000000000002c3,0,1,0,0,0,1,0,22,0,0,0,0,0,0,0,1,9,1,0,0,1,0,0,2,0,1995,0,99,5,62.89,0,14.78,2.98,180,121,22,3.02,27,0,83.66,ctb0618-Praia-Grande-6,23,194,2070,0,0,30,0,24171,0,15198,1,0,0,1,0,0,0,1,0,33.4144716482377,38.227955361085456,28.357572990676843,51,0,30,0,25,11,0,135,0,-9,50,0,70,0,0,27,383,5,1995,"{""type"":""Point"",""coordinates"":[-49.99892802825898,-29.17103777254813]}"
0000000000000000118c,0,1,0,0,0,1,0,9,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,5,0,2005,0,90,11,62.89,0,14.78,2.98,213,106,22,3.02,9,-22,83.66,ctb0019-F9,9,897,7540,0,0,40,0,24470,0,15361,1,0,0,1,0,0,0,0,1,52.82173960984045,10.646739006482886,36.53152138367667,167,0,40,0,40,8,0,160,0,6,53,0,36,0,0,13,769,0,2005,"{""type"":""Point"",""coordinates"":[-50.16143104794971,-29.47044411278175]}"
000000000000000011ad,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,3,0,2005,0,94,29,64.25,0,15.1,2.98,223,89,25,3.08,3,-21,85.4,ctb0019-F2,-4,911,30244,0,0,4,0,24482,0,15419,1,0,0,1,0,0,0,0,1,55.06985539915784,7.474680950590167,37.45546365025199,156,0,4,0,36,4,0,153,0,5,50,0,18,0,0,6,726,0,2005,"{""type"":""Point"",""coordinates"":[-50.2196401531014,-29.482305321583915]}"
000000000000000010ff,0,1,0,0,0,0,0,41,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,9,2,2001,0,118,11,43.49,0,15.42,4.26,125,58,31,5.33,6,-14,68.5,ctb0605-EX-47,13,968,3909,0,0,36,0,15856,0,10134,1,0,0,0,0,0,0,0,0,42.1850440793774,44.0830738675421,13.73188205308051,50,0,36,0,23,-3,0,132,0,-7,50,0,34,0,0,13,205,0,2001,"{""type"":""Point"",""coordinates"":[-44.93404471939932,-20.856321484027628]}"
00000000000000001100,0,0,0,0,0,1,0,48,0,0,0,0,0,0,0,0,4,1,0,0,3,0,0,9,1,2002,0,124,26,43.49,0,15.42,4.26,154,61,34,5.33,-20,-7,68.5,ctb0064-6670,-2,844,4374,0,0,37,0,11696,0,6645,1,0,0,0,0,0,0,0,0,36.946744358572595,49.59214182099485,13.461113820432555,46,0,37,0,13,0,0,165,0,1,57,0,7,0,0,2,167,0,2002,"{""type"":""Point"",""coordinates"":[-41.44570780169283,-16.69613181059844]}"
00000000000000000024,0,0,0,0,0,1,0,34,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,1,1985,0,114,17,75.1,0,17.65,2.98,117,110,48,3.76,36,13,99.48,ctb0832-96,-7,515,2886,0,0,20,0,17049,0,7850,1,0,0,0,0,0,0,0,0,36.38566418611413,47.194438401686384,16.41989741219948,46,0,20,0,20,13,0,160,0,-9,52,0,53,0,0,18,241,6,1985,"{""type"":""Point"",""coordinates"":[-42.65007978252118,-22.04991135850875]}"
0000000000000000003f,0,0,0,0,0,1,0,37,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1985,0,117,22,75.1,0,17.65,2.98,103,102,58,3.76,-4,-29,99.48,ctb0832-95,-27,649,5063,-2,0,20,0,17083,0,7599,1,0,0,0,0,0,0,0,0,45.252770230104296,39.58086746862388,15.166362301271826,48,0,20,-5,20,-16,0,170,0,-8,51,0,91,-2,0,34,211,0,1985,"{""type"":""Point"",""coordinates"":[-42.39998664083762,-22.083327861803276]}"
00000000000000000176,0,0,0,0,0,0,0,60,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,3,0,1987,0,116,18,75.1,0,17.65,2.98,115,40,46,3.76,-58,-26,99.48,ctb0573-AMOSTRA-EXTRA-2,0,854,1823,0,0,22,0,15483,0,7488,1,0,0,0,0,0,0,0,0,50.209341815004294,32.87691232891671,16.91374585607899,50,0,22,0,17,-18,0,177,0,-1,49,0,45,0,0,19,184,0,1987,"{""type"":""Point"",""coordinates"":[-42.28895502460682,-20.483339976412147]}"
00000000000000001141,0,1,0,0,0,0,0,44,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2003,0,123,11,75.1,0,17.65,2.98,107,71,27,3.76,-18,9,99.48,ctb0778-P11,0,493,8010,0,0,38,0,17702,0,9170,1,0,0,0,0,0,0,0,0,32.5398758199994,54.80400109381812,12.656123086182477,48,0,38,0,17,-9,0,161,0,-9,50,0,40,0,0,10,199,0,2003,"{""type"":""Point"",""coordinates"":[-43.97006287636222,-22.702358106446848]}"
000000000000000013fa,0,1,0,0,0,0,0,35,0,1,0,0,0,0,0,0,9,1,0,0,1,0,0,11,1,2011,0,116,11,75.1,0,17.65,2.98,158,67,32,3.76,32,-19,99.48,ctb0022-L86,9,611,3916,-1,0,46,0,18444,0,16484,1,0,0,1,0,0,0,1,0,60.23406170985987,15.111957202536408,24.653981087603714,52,0,46,0,21,-13,0,170,0,-1,53,0,46,-1,0,17,262,0,2011,"{""type"":""Point"",""coordinates"":[-51.28441551635057,-23.444009170959127]}"
000000000000000013fb,0,1,0,0,0,0,0,25,0,1,0,0,0,0,0,1,8,1,0,0,3,0,0,9,0,2011,0,119,12,75.1,0,17.65,2.98,149,78,31,3.76,-15,-24,99.48,ctb0022-L87,-11,552,5084,0,0,46,0,18451,0,16441,1,0,0,1,0,0,0,1,0,31.081109659608824,46.310974571527915,22.607915768863247,50,0,46,0,20,-12,0,134,0,-6,55,0,51,0,0,17,247,0,2011,"{""type"":""Point"",""coordinates"":[-51.241028463100555,-23.451821516004767]}"
00000000000000001445,0,1,0,0,0,0,0,45,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,2,0,2014,0,118,20,75.1,0,17.65,2.98,99,72,27,3.76,34,18,99.48,ctb0064-14703,-1,733,6245,0,0,49,0,15884,0,7072,1,0,0,0,0,0,0,0,0,42.691385096113585,41.897978669546134,15.410636234340288,53,0,49,0,17,6,0,134,0,-11,52,0,50,0,0,12,194,6,2014,"{""type"":""Point"",""coordinates"":[-41.87231891767811,-20.884346934148535]}"
0000000000000000003a,0,1,0,0,0,0,0,15,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,3,0,1985,0,95,79,78.82,0,18.52,2.98,213,88,23,3.78,-33,-29,104.1,ctb0572-Perfil-062,-13,1160,8322,1,0,20,0,21970,0,17070,1,0,0,1,0,0,0,0,1,62.30862402926179,6.780721129754708,30.910654840983497,70,0,20,0,36,-2,0,154,0,20,52,0,36,1,0,13,365,0,1985,"{""type"":""Point"",""coordinates"":[-51.87002925769962,-26.970074542678827]}"
0000000000000000003b,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,5,0,1985,0,97,80,78.82,0,18.52,2.98,176,69,30,3.78,-4,-28,104.1,ctb0572-Perfil-064,-3,976,7761,0,0,20,0,21870,0,17230,1,0,0,1,0,0,0,0,1,64.39484662889295,6.545081659791443,29.060071711315594,69,0,20,0,32,-21,0,166,0,5,49,0,59,0,0,23,350,0,1985,"{""type"":""Point"",""coordinates"":[-52.03010652641727,-26.870092578858465]}"
0000000000000000003c,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,6,3,1985,0,94,49,78.82,0,18.52,2.98,195,60,45,3.78,22,5,104.1,ctb0572-Perfil-066,3,1017,7199,6,0,20,0,22279,0,15650,1,0,0,1,0,0,0,0,1,61.93009643099426,9.943642865423465,28.12626070358226,74,0,20,15,31,1,0,176,0,-3,48,0,12,6,0,3,402,0,1985,"{""type"":""Point"",""coordinates"":[-50.45005974093716,-27.27999544319648]}"
00000000000000000170,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,2,0,1987,0,97,91,78.82,0,18.52,2.98,198,67,33,3.78,0,-16,104.1,ctb0572-Perfil-030,3,1171,5786,0,0,22,0,21569,0,17179,1,0,0,1,0,0,0,0,1,66.15629083995782,6.419492373533653,27.42421678650853,73,0,22,0,35,3,0,165,0,3,51,0,16,0,0,5,351,0,1987,"{""type"":""Point"",""coordinates"":[-51.97998177147548,-26.569874682233117]}"
00000000000000000335,0,1,0,0,0,0,0,14,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,4,0,1995,0,94,48,78.82,0,18.52,2.98,191,90,26,3.78,-2,-11,104.1,ctb0624-Salto-Veloso-7,22,1056,3948,0,0,30,0,21882,0,16674,1,0,0,1,0,0,0,0,1,58.39640810104032,5.24671866471897,36.35687323424071,112,0,30,0,31,-7,0,159,0,-3,52,0,67,0,0,25,581,1,1995,"{""type"":""Point"",""coordinates"":[-51.474676440099,-26.882756425850243]}"
000000000000000005d3,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,4,0,1997,0,96,37,78.82,0,18.52,2.98,191,109,21,3.78,-15,-29,104.1,ctb0628-Videira-01,-6,981,6240,0,0,9,0,21924,0,16408,1,0,0,1,0,0,0,0,1,51.43351053435219,7.31094509074655,41.25554437490126,57,0,9,0,30,13,0,151,0,6,51,0,42,0,0,16,305,0,1997,"{""type"":""Point"",""coordinates"":[-51.20895860832417,-26.924529284518925]}"
000000000000000010f9,0,1,0,0,0,0,0,30,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,2001,0,102,58,78.82,0,18.52,2.98,205,109,24,3.78,-10,-25,104.1,ctb0064-5701,7,1081,6922,0,0,36,0,19666,0,15216,1,0,0,1,0,0,0,0,1,57.79705870625461,11.454834924787521,30.748106368957867,58,0,36,1,26,-17,0,129,0,-1,50,0,49,0,0,19,304,0,2001,"{""type"":""Point"",""coordinates"":[-50.01671092326011,-24.666703598016092]}"
000000000000000001e6,0,1,0,0,0,0,0,11,1,0,0,0,0,0,0,0,17,1,0,0,1,0,0,8,4,1987,0,102,57,74.1,0,19.6,8.2,168,69,26,4.6,17,18,106.4,ctb0572-Perfil-026,0,374,4514,0,0,22,0,21870,0,18280,1,0,0,1,0,0,0,1,0,44.93114207664164,17.0532436972537,38.01561422610466,62,0,22,0,30,-9,0,144,0,-6,51,0,28,0,0,10,379,9,1987,"{""type"":""Point"",""coordinates"":[-53.0800598377648,-26.870092578858465]}"
0000000000000000023f,0,1,0,0,0,0,0,14,1,0,0,0,0,0,0,1,20,1,0,0,0,0,0,12,2,1988,0,102,37,74.1,0,19.6,8.2,216,102,21,4.6,41,-6,106.4,ctb0572-Perfil-068,16,392,2585,0,0,23,0,22050,0,18699,1,0,0,1,0,0,0,1,0,42.027545951243575,21.5020742859129,36.47037976284353,67,0,23,0,32,13,0,137,0,-9,53,0,65,0,0,21,400,1,1988,"{""type"":""Point"",""coordinates"":[-53.49992879295726,-27.05011540658818]}"
000000000000000002cb,0,1,0,0,0,0,0,13,1,0,0,0,0,0,0,0,16,1,0,0,0,0,0,11,0,1995,0,106,22,74.1,0,19.6,8.2,164,83,23,4.6,6,-6,106.4,ctb0622-Tunápolis-1,19,316,2480,0,0,30,0,21986,0,18816,1,0,0,1,0,0,0,1,0,36.25962763589652,22.89999321538646,40.84037914871702,51,0,30,0,28,11,0,136,0,-2,53,0,60,1,0,24,313,41,1995,"{""type"":""Point"",""coordinates"":[-53.61608391629848,-26.98651524826288]}"
000000000000000002fc,0,1,0,0,0,0,0,13,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0,17,3,1995,0,104,27,74.1,0,19.6,8.2,164,67,32,4.6,9,5,106.4,ctb0620-Á-de-Chapecó-5,0,340,3412,0,0,30,0,22012,0,18132,1,0,0,1,0,0,0,1,0,39.17871434293726,13.316151220194158,47.50513443686857,61,0,30,0,29,-8,0,164,0,-6,50,0,24,0,0,8,324,0,1995,"{""type"":""Point"",""coordinates"":[-52.932646416038935,-27.012926503802444]}"
0000000000000000026d,0,1,0,0,0,0,0,28,0,0,0,0,1,0,0,0,4,1,0,0,2,0,0,7,2,1991,0,122,8,85.73,0,20.15,2.98,131,74,22,4.11,-11,-33,112.96,ctb0811-70,36,244,2625,1,0,26,0,17827,0,7697,1,0,0,1,0,0,0,1,0,27.900407212843024,55.85808414922078,16.241508637936196,52,0,26,0,19,-23,0,143,0,0,56,0,130,0,0,48,279,0,1991,"{""type"":""Point"",""coordinates"":[-42.49727530762169,-22.82767222335184]}"
0000000000000000003e,0,1,0,0,0,0,0,32,0,1,0,0,0,0,0,0,4,1,0,0,2,0,0,6,1,1985,0,120,21,96.5,0,22.68,2.98,114,113,33,3.63,-23,-35,125.79,ctb0832-148,35,303,3944,1,0,20,0,16866,0,7416,1,0,0,0,0,0,0,0,0,32.89084015522107,48.949353071506415,18.15980677327251,43,0,20,1,23,-37,0,137,0,4,53,0,166,1,0,60,234,0,1985,"{""type"":""Point"",""coordinates"":[-42.21673096484415,-21.866655682515283]}"
00000000000000000264,0,1,0,0,0,1,0,31,0,0,0,0,0,0,0,0,4,1,0,0,6,0,0,5,8,1989,0,121,10,96.5,0,22.68,2.98,142,59,23,3.63,-55,-32,125.79,ctb0811-90,0,290,1593,2,0,24,0,17819,0,7359,1,0,0,1,0,0,0,1,0,19.01696800202353,63.33585677915473,17.647175218821754,51,0,24,1,22,-10,0,132,0,25,52,0,56,0,0,20,318,0,1989,"{""type"":""Point"",""coordinates"":[-42.15959650304636,-22.81932032707873]}"
00000000000000000f79,0,0,0,0,1,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,2,1998,0,123,9,12.0666,0,24.6159,1.68932,104,31,41,3.07057,-59,-9,40.3345,ctb0605-EX-28,0,805,3842,0,0,13,0,15547,0,10782,1,0,0,0,0,0,0,0,0,54.86479873801758,29.634052177777114,15.501149084205293,54,0,33,0,13,0,0,153,0,0,52,0,5,0,0,1,181,0,1998,"{""type"":""Point"",""coordinates"":[-45.582986613909405,-20.547212139901706]}"
00000000000000000225,0,0,0,0,0,0,0,29,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,4,0,1988,0,100,52,108.3,0,25.45,2.98,215,114,33,5.42,0,39,142.14,ctb0572-Perfil-077,0,761,22732,1,0,23,0,21320,0,16149,1,0,0,1,0,0,0,0,1,42.34510557503876,20.583818824199245,37.071075600762,94,0,23,2,33,-2,0,152,0,-4,48,0,9,1,0,3,479,3,1988,"{""type"":""Point"",""coordinates"":[-50.949974019140015,-26.320053545713808]}"
0000000000000000023d,0,1,0,0,0,0,0,21,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,7,3,1988,0,102,35,108.3,0,25.45,2.98,192,74,31,5.42,52,0,142.14,ctb0572-Perfil-047,0,800,9683,0,0,23,0,21169,0,15499,1,0,0,1,0,0,0,0,1,68.17800710248534,6.42585049710038,25.39614240041429,69,0,23,0,30,5,0,144,0,-5,50,0,18,-1,0,6,386,0,1988,"{""type"":""Point"",""coordinates"":[-50.299953022175,-26.169946826951662]}"
000000000000000002bf,0,1,0,0,0,0,0,10,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,5,0,1995,0,95,35,108.3,0,25.45,2.98,192,93,34,5.42,13,-19,142.14,ctb0627-Pinheiro-Pr-02,9,996,5023,0,0,30,0,22014,0,16504,1,0,0,1,0,0,0,0,1,44.72288731989791,7.276234987673464,48.00087769242863,59,0,30,0,29,-30,0,157,0,-2,51,0,86,0,0,35,389,0,1995,"{""type"":""Point"",""coordinates"":[-51.30489616748905,-27.014273152320584]}"
000000000000000002c8,0,1,0,0,0,0,0,13,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,18,2,1995,0,100,25,108.3,0,25.45,2.98,174,98,26,5.42,-35,-29,142.14,ctb0638-Seara-11,10,578,5828,0,0,30,0,22201,0,17466,1,0,0,1,0,0,0,1,0,53.16080741762869,8.151067712418254,38.688124869953064,68,0,30,-1,31,-2,0,142,0,21,51,0,46,0,0,15,360,0,1995,"{""type"":""Point"",""coordinates"":[-52.26618471348986,-27.20103368174206]}"
00000000000000000324,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,15,1,0,0,0,0,0,9,2,1995,0,98,64,108.3,0,25.45,2.98,174,86,46,5.42,-19,-31,142.14,ctb0638-Seara-15,-12,620,6552,0,0,30,0,22127,0,17465,1,0,0,1,0,0,0,1,0,34.83081345653005,12.890568560260917,52.27861798320903,70,0,30,0,31,23,0,180,0,-3,52,0,72,1,0,28,395,0,1995,"{""type"":""Point"",""coordinates"":[-52.265912708325594,-27.127998065587672]}"
00000000000000000332,0,1,0,0,0,0,0,12,0,0,0,0,0,1,0,0,16,1,0,0,1,0,0,8,1,1995,0,100,23,108.3,0,25.45,2.98,182,104,29,5.42,14,-11,142.14,ctb0621-Ipira-2,-1,700,5861,0,0,30,0,22345,0,16998,1,0,0,1,0,0,0,0,1,47.07524200702725,10.493743642230076,42.43101435074268,57,0,30,0,28,-18,0,143,0,-12,52,0,62,0,0,20,336,0,1995,"{""type"":""Point"",""coordinates"":[-51.79861229522764,-27.345209796103127]}"
00000000000000000334,0,1,0,0,0,0,0,12,0,0,0,0,0,1,0,0,10,1,0,0,1,0,0,10,3,1995,0,99,37,108.3,0,25.45,2.98,187,86,33,5.42,52,5,142.14,ctb0623-Lacerdópolis-3,8,610,5740,0,0,30,0,22220,0,16796,1,0,0,1,0,0,0,1,0,45.21875288461092,11.903442391541077,42.87780472384801,58,0,30,-1,28,8,0,160,0,-8,50,0,35,0,0,12,282,16,1995,"{""type"":""Point"",""coordinates"":[-51.59622261661383,-27.220974781653066]}"
